year,metarea,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
2010,480,497,47654,251257.084,83824.704,0.312,0.161,0.083,0.043,0.608,0.05,0.794,491325.989,445643.082,-2563.53,54913.531,107899.439,0.706,0.294,0.296,0.41,0.249,0.932,0.062,0.002,0.425,2.358,54.696,5459.81,0.007,0.004,0.002,0.001,0.009,0.001,0.012,0.006,0.003
2010,488,1899,212744,150415.587,56159.797,0.302,0.155,0.08,0.041,0.598,0.053,0.813,1213744.966,302049.325,-7098.885,51141.627,82702.685,0.685,0.315,0.335,0.349,0.257,0.866,0.007,0.113,0.498,3.299,50.533,801.91,0.003,0.001,0.001,0,0.002,0,0.003,0.002,0.001
2010,489,759,81508,538595.771,136420.808,0.334,0.172,0.088,0.045,0.648,0.026,0.811,1683884.832,1107536.604,-8343.065,61827.749,213299.566,0.636,0.364,0.24,0.396,0.347,0.945,0.003,0.014,0.501,2.269,55.365,18247.363,0.003,0.002,0.001,0,0.007,0.001,0.005,0.003,0.012
2010,490,2552,221945,353501.944,115337.834,0.32,0.165,0.085,0.044,0.623,0.046,0.797,1005864.897,648898.264,-8141.418,63040.422,155285.978,0.754,0.246,0.252,0.502,0.393,0.895,0.073,0.01,0.446,2.265,56.602,4646.169,0.003,0.002,0.001,0,0.005,0.001,0.005,0.003,0.003
2010,492,3702,395856,268604.648,59152.329,0.351,0.181,0.093,0.048,0.684,0.023,0.854,1172145.244,521862.295,-8592.68,67219.416,134191.889,0.619,0.381,0.159,0.46,0.385,0.541,0.415,0.012,0.509,2.506,51.375,3841.966,0.004,0.002,0.001,0.001,0.004,0,0.006,0.003,0.005
2010,494,785,73678,252096.45,45129.884,0.372,0.191,0.099,0.051,0.719,0.007,0.876,812974.649,483258.29,-14037.085,61631.221,129977.437,0.545,0.455,0.147,0.398,0.242,0.748,0.043,0.14,0.448,2.991,50.917,8149.339,0.007,0.004,0.002,0.001,0.009,0,0.011,0.006,0.007
2010,500,8186,798647,317769.415,68801.238,0.354,0.182,0.094,0.048,0.686,0.015,0.868,2501304.758,601497.561,-10032.906,65375.681,190320.289,0.571,0.429,0.174,0.397,0.406,0.775,0.168,0.036,0.489,2.641,53.194,10814.089,0.007,0.003,0.002,0.001,0.01,0.001,0.011,0.005,0.011
2010,508,4143,615241,424669.59,114705.15,0.33,0.17,0.087,0.045,0.642,0.027,0.818,1424606.122,793538.168,-8931.829,72067.684,178598.976,0.62,0.38,0.179,0.441,0.418,0.821,0.128,0.019,0.47,2.387,52.001,4454.282,0.002,0.001,0.001,0,0.004,0,0.004,0.002,0.009
2010,512,8380,1221076,443687.56,145843.051,0.322,0.166,0.085,0.044,0.626,0.043,0.799,1299976.687,804786.875,-8701.989,89182.435,222998.754,0.714,0.286,0.162,0.552,0.497,0.896,0.045,0.006,0.439,2.476,50.838,5706.818,0.003,0.001,0.001,0,0.005,0.001,0.004,0.002,0.007
2010,516,2038,221772,299049.696,83278.18,0.336,0.173,0.089,0.046,0.651,0.039,0.818,647466.864,559650.968,-3934.708,60381.667,140431.367,0.686,0.314,0.248,0.437,0.347,0.73,0.245,0.005,0.486,2.39,53.533,3165.91,0.003,0.001,0.001,0,0.004,0,0.004,0.002,0.004
2010,517,1792,165761,266888.258,71075.768,0.339,0.174,0.09,0.046,0.659,0.022,0.825,415135.538,509574.09,-11775.37,64054.056,153157.025,0.593,0.407,0.144,0.449,0.277,0.83,0.021,0.081,0.463,2.936,52.031,3822.589,0.004,0.002,0.001,0.001,0.005,0,0.007,0.003,0.002
2010,519,4928,455665,881688.082,352542.035,0.307,0.158,0.081,0.042,0.597,0.069,0.743,2508178.151,1785742.432,12243.029,95819.322,356699.824,0.783,0.217,0.255,0.528,0.435,0.918,0.039,0.01,0.461,2.534,56.849,58240.817,0.005,0.002,0.001,0.001,0.009,0.005,0.007,0.004,0.018
2010,520,561,57072,234167.372,49421.593,0.367,0.189,0.097,0.05,0.701,0.026,0.851,505343.185,411305.68,-6200.819,57954.762,93629.864,0.614,0.386,0.268,0.346,0.308,0.676,0.303,0.002,0.519,2.371,51.56,11525.569,0.012,0.006,0.003,0.002,0.015,0.001,0.018,0.01,0.006
2010,524,1330,137020,286546.692,76772.621,0.34,0.175,0.09,0.046,0.66,0.04,0.814,430419.527,553197.85,0,65388.721,132074.105,0.667,0.333,0.211,0.456,0.401,0.635,0.338,0.004,0.473,2.453,52.555,1898.746,0.002,0.001,0,0,0.002,0,0.003,0.001,0.002
2010,528,492,46932,176203.976,59597.611,0.297,0.153,0.079,0.04,0.606,0.039,0.778,219069.909,372585.41,-6801.903,47264.016,81665.441,0.643,0.357,0.21,0.433,0.303,0.943,0.037,0.004,0.457,2.291,51.6,10922.049,0.022,0.012,0.006,0.003,0.023,0.002,0.032,0.018,0.014
2010,533,1103,111351,320737.596,94217.181,0.318,0.164,0.084,0.043,0.622,0.042,0.792,488636.737,602049.592,-7665.826,52045.028,154632.139,0.702,0.298,0.266,0.436,0.357,0.868,0.101,0.015,0.473,2.318,55.393,12220.698,0.01,0.005,0.003,0.001,0.015,0.002,0.017,0.009,0.005
2010,534,1341,118260,858884.239,275173.818,0.319,0.164,0.085,0.044,0.621,0.046,0.777,4072333.862,2549076.35,6049.939,83887.247,387398.025,0.745,0.255,0.344,0.401,0.458,0.916,0.037,0.025,0.424,2.276,59.799,91359,0.006,0.003,0.002,0.001,0.012,0.005,0.01,0.005,0.019
2010,535,386,44338,420118.117,156038.662,0.306,0.158,0.081,0.042,0.596,0.044,0.767,519370.992,762401.412,-8173.056,84778.738,192639.135,0.636,0.364,0.161,0.475,0.459,0.915,0.013,0.003,0.44,2.472,52.013,14747.327,0.009,0.005,0.002,0.001,0.016,0.002,0.015,0.008,0.004
2010,536,5750,567715,341943.27,93410.154,0.335,0.172,0.089,0.046,0.65,0.037,0.825,1263844.262,641739.425,-7305.38,72660.91,181351.474,0.66,0.34,0.174,0.486,0.425,0.821,0.136,0.01,0.459,2.459,50.025,2258.937,0.001,0.001,0,0,0.002,0,0.002,0.001,0.006
2010,540,738,70009,426281.119,138655.583,0.317,0.163,0.084,0.043,0.615,0.03,0.793,737627.652,778097.4,-7430.148,62665.176,211625.356,0.585,0.415,0.176,0.408,0.329,0.889,0.03,0.02,0.522,2.362,53.934,18358.554,0.007,0.004,0.002,0.001,0.014,0.001,0.011,0.006,0.003
2010,548,1392,142800,538730.999,139157.652,0.336,0.173,0.089,0.046,0.653,0.026,0.811,1058873.447,1056817.455,-8485.789,79689.132,220782.57,0.587,0.413,0.167,0.419,0.461,0.795,0.115,0.041,0.519,2.361,52.734,28580.139,0.006,0.003,0.001,0.001,0.011,0.001,0.009,0.005,0.012
2010,556,4052,414020,307197.71,86491.384,0.335,0.173,0.089,0.046,0.653,0.032,0.826,901834.107,590021.686,-8623.608,66713.211,145183.904,0.628,0.372,0.258,0.37,0.361,0.648,0.298,0.015,0.512,2.406,52.237,3705.065,0.003,0.002,0.001,0,0.004,0,0.005,0.003,0.004
2010,560,59756,6364484,706038.376,144006.992,0.337,0.174,0.089,0.046,0.655,0.015,0.809,2641369.193,1646514.703,-8151.672,97560.844,308494.936,0.503,0.497,0.16,0.343,0.479,0.671,0.158,0.066,0.494,2.598,52.893,63375.653,0.006,0.003,0.001,0.001,0.011,0.001,0.009,0.005,0.013
2010,566,1151,124628,592815.654,208911.929,0.314,0.162,0.083,0.043,0.611,0.057,0.761,797954.01,1031019.108,0,83730.704,244860.385,0.693,0.307,0.174,0.519,0.408,0.831,0.088,0.048,0.467,2.759,53.014,7082.732,0.002,0.001,0,0,0.004,0.001,0.003,0.001,0.005
2010,572,6267,606863,447811.121,132517.275,0.328,0.169,0.087,0.045,0.637,0.038,0.799,812993.17,828301.901,-4974.723,77297.772,208780.311,0.633,0.367,0.147,0.486,0.409,0.673,0.27,0.008,0.468,2.479,51.334,6739.716,0.003,0.001,0.001,0,0.005,0.001,0.004,0.002,0.006
2010,579,1415,131753,335866.989,112091.969,0.319,0.164,0.084,0.043,0.619,0.053,0.784,531271.415,612379.373,-5922.003,43574.657,142209.736,0.785,0.215,0.353,0.432,0.297,0.882,0.075,0.018,0.46,2.227,59.343,4212.518,0.004,0.002,0.001,0.001,0.005,0.001,0.006,0.003,0.004
2010,580,949,97359,300247.328,72951.916,0.353,0.182,0.094,0.048,0.682,0.03,0.846,804566.852,563805.559,-7835.652,67931.247,111481.233,0.653,0.347,0.334,0.319,0.277,0.858,0.052,0.065,0.469,2.495,51.913,12468.619,0.009,0.005,0.002,0.001,0.013,0.001,0.014,0.007,0.008
2010,588,3277,388975,270907.997,68278.198,0.348,0.179,0.092,0.047,0.674,0.029,0.856,1878428.019,517983.084,-8801.732,68959.805,122265.562,0.64,0.36,0.206,0.434,0.398,0.769,0.105,0.029,0.46,2.371,50.753,6320.013,0.006,0.003,0.002,0.001,0.008,0.001,0.01,0.005,0.008
2010,591,959,99868,497715.892,158688.601,0.322,0.166,0.085,0.044,0.626,0.047,0.781,648488.049,884576.073,-6482.77,73343.447,210567.326,0.659,0.341,0.193,0.466,0.474,0.888,0.013,0.01,0.466,2.424,52.724,15679.98,0.005,0.003,0.001,0.001,0.01,0.001,0.008,0.004,0.005
2010,592,1913,260377,272286.284,85239.196,0.324,0.166,0.086,0.044,0.632,0.03,0.828,1282276.515,523403.511,-10050.598,72150.933,129198.943,0.652,0.348,0.172,0.481,0.471,0.879,0.079,0.014,0.445,2.452,49.683,6330.573,0.006,0.003,0.002,0.001,0.008,0.001,0.01,0.005,0.003
2010,596,8217,748208,295173.584,78222.446,0.342,0.176,0.091,0.047,0.666,0.024,0.842,1299471.86,574846.721,-11859.338,66124.117,156973.935,0.652,0.348,0.179,0.473,0.433,0.803,0.12,0.029,0.47,2.455,51.68,2329.575,0.002,0.001,0,0,0.003,0,0.003,0.001,0.005
2010,601,703,63654,323433.043,81505.515,0.332,0.171,0.088,0.045,0.645,0.034,0.819,734822.365,594140.733,-7107.728,56879.794,145059.21,0.634,0.366,0.25,0.384,0.319,0.863,0.087,0.004,0.455,2.265,52.986,5081.203,0.004,0.002,0.001,0.001,0.005,0.001,0.007,0.003,0.005
2010,608,1883,165645,334754.875,95143.211,0.332,0.171,0.088,0.045,0.646,0.037,0.81,523935.695,634749.332,-6849.777,60857.273,145637.216,0.692,0.308,0.238,0.453,0.39,0.808,0.136,0.008,0.459,2.33,53.394,8098.624,0.005,0.002,0.001,0.001,0.008,0.001,0.008,0.004,0.002
2010,612,1721,143826,354309.389,108489.682,0.32,0.165,0.085,0.044,0.624,0.044,0.794,565664.73,645946.141,-7142.314,68469.259,130445.727,0.731,0.269,0.256,0.475,0.346,0.923,0.056,0.003,0.43,2.361,53.327,10211.541,0.008,0.004,0.002,0.001,0.012,0.001,0.012,0.006,0.003
2010,616,17264,1985250,525359.496,160346.236,0.327,0.169,0.087,0.045,0.636,0.039,0.804,1967101.044,994205.667,-5588.699,89042.764,229326.964,0.686,0.314,0.211,0.476,0.439,0.77,0.16,0.018,0.48,2.48,53.397,15451.954,0.003,0.002,0.001,0,0.006,0.001,0.005,0.003,0.013
2010,620,14346,1384360,350282.335,79218.695,0.349,0.18,0.092,0.048,0.678,0.021,0.843,1219778.204,686147.106,-10750.795,72450.459,178919.758,0.631,0.369,0.157,0.474,0.423,0.862,0.043,0.044,0.45,2.528,51.487,5626.411,0.002,0.001,0.001,0,0.004,0,0.004,0.002,0.008
2010,628,9067,920556,320100.761,108305.778,0.319,0.164,0.084,0.043,0.62,0.049,0.805,1460552.543,587745.002,0,66311.074,128895.453,0.699,0.301,0.284,0.416,0.393,0.917,0.058,0.001,0.472,2.255,55.043,5424.466,0.004,0.002,0.001,0.001,0.006,0.001,0.006,0.003,0.003
2010,640,723,105502,547988.598,195960.872,0.314,0.161,0.083,0.043,0.61,0.047,0.775,1050873.882,928719.097,-3637.302,83721.708,249165.759,0.681,0.319,0.175,0.506,0.528,0.964,0.018,0.004,0.498,2.361,52.723,19029.767,0.008,0.004,0.002,0.001,0.014,0.002,0.012,0.006,0.007
2010,644,7745,800437,484078.712,127315.423,0.333,0.172,0.088,0.045,0.648,0.028,0.808,1223300.814,910851.228,-9280.275,74731.556,222649.83,0.611,0.389,0.142,0.469,0.475,0.883,0.022,0.02,0.459,2.435,50.958,10497.645,0.002,0.001,0.001,0,0.004,0.001,0.003,0.002,0.009
2010,648,4062,393678,391538.024,116666.954,0.324,0.167,0.086,0.044,0.63,0.026,0.806,1478231.979,733200.637,-8193.101,66017.391,184777.48,0.583,0.417,0.159,0.424,0.381,0.879,0.045,0.036,0.496,2.382,53.192,11277.907,0.007,0.003,0.002,0.001,0.011,0.001,0.011,0.005,0.005
2010,652,1400,140114,348809.753,103837.709,0.324,0.167,0.086,0.044,0.632,0.036,0.808,1265519.253,678700.561,-12113.103,71241.074,204500.159,0.692,0.308,0.139,0.553,0.508,0.939,0.002,0.027,0.354,3.475,45.82,14722.376,0.011,0.006,0.003,0.001,0.016,0.002,0.018,0.009,0.003
2010,656,604,60082,227546.9,82778.592,0.29,0.149,0.077,0.04,0.586,0.041,0.771,283472.774,462128.962,-8915.222,48786.685,116638.699,0.667,0.333,0.21,0.457,0.331,0.831,0.015,0.134,0.477,2.245,54.96,15833.437,0.024,0.012,0.006,0.003,0.028,0.003,0.036,0.02,0.014
2010,658,775,69176,540473.691,208134.281,0.311,0.16,0.082,0.042,0.605,0.062,0.765,915366.16,969106.039,6319.756,48474.668,175716.129,0.78,0.22,0.377,0.403,0.335,0.935,0.041,0.004,0.444,2.093,62.151,5567.238,0.001,0.001,0,0,0.003,0.001,0.002,0.001,0.008
2010,660,531,74808,359293.533,127568.237,0.305,0.157,0.081,0.042,0.594,0.051,0.753,322516.586,648498.568,-6320.489,63450.449,151471.788,0.685,0.315,0.194,0.491,0.375,0.885,0.068,0.019,0.46,2.492,53.192,14154.85,0.01,0.005,0.003,0.001,0.016,0.002,0.015,0.008,0.008
2010,664,5954,605145,410253.19,108290.119,0.337,0.174,0.089,0.046,0.656,0.035,0.827,1678628.328,796647.805,-7137.686,83471.136,195090.919,0.655,0.345,0.148,0.507,0.566,0.744,0.189,0.017,0.464,2.444,49.219,8498.873,0.003,0.001,0.001,0,0.005,0.001,0.004,0.002,0.01
2010,668,1493,155329,380385.035,135008.972,0.316,0.163,0.084,0.043,0.613,0.051,0.796,2016917.12,679184.277,0,69424.23,162229.058,0.707,0.293,0.239,0.468,0.305,0.914,0.029,0.042,0.435,2.516,53.702,4385.185,0.002,0.001,0.001,0,0.004,0.001,0.003,0.002,0.006
2010,669,757,67909,460429.703,149218.03,0.321,0.165,0.085,0.044,0.625,0.037,0.785,581318.515,819240.414,-6959.912,52819.893,196796.445,0.663,0.337,0.232,0.431,0.351,0.922,0.001,0.013,0.461,2.339,56.316,11901.003,0.005,0.003,0.001,0.001,0.009,0.001,0.009,0.004,0.003
2010,672,1722,163221,393572.606,74192.471,0.357,0.184,0.095,0.049,0.694,0.017,0.857,2642622.632,808897.689,-11021.736,77044.171,181158.888,0.576,0.424,0.141,0.435,0.395,0.87,0.026,0.032,0.425,2.386,50.642,14173.503,0.005,0.003,0.001,0.001,0.009,0.001,0.008,0.004,0.011
2010,674,818,86627,356330.672,105639.79,0.325,0.167,0.086,0.044,0.633,0.044,0.79,414726.934,671008.314,-4663.812,71185.22,153292.244,0.68,0.32,0.207,0.473,0.379,0.851,0.012,0.09,0.407,2.736,50.791,8101.902,0.006,0.003,0.001,0.001,0.009,0.001,0.009,0.005,0.003
2010,676,4505,430313,439062.76,148353.452,0.319,0.164,0.085,0.044,0.621,0.045,0.8,2069069.942,791023.036,-7378.3,82568.201,209732.444,0.673,0.327,0.169,0.504,0.442,0.693,0.262,0.007,0.488,2.412,51.915,11646.067,0.006,0.003,0.001,0.001,0.01,0.001,0.009,0.005,0.007
2010,678,12495,1265051,362070.219,105696.529,0.333,0.171,0.088,0.045,0.647,0.034,0.821,1349070.241,683502.168,-8466.036,71974.621,204847.734,0.659,0.341,0.156,0.503,0.334,0.737,0.064,0.114,0.45,2.947,52.357,3327.4,0.002,0.001,0,0,0.003,0,0.003,0.001,0.006
2010,680,1059,104057,383755.416,125710.167,0.313,0.161,0.083,0.043,0.606,0.047,0.775,473684.316,695636.289,-4161.613,62310.35,174399.2,0.704,0.296,0.232,0.471,0.403,0.856,0.121,0.003,0.487,2.232,55.008,19829.666,0.011,0.006,0.003,0.002,0.021,0.002,0.018,0.009,0.006
2010,682,503,56778,395515.017,132905.463,0.316,0.163,0.084,0.043,0.615,0.051,0.791,876383.945,698178.457,-5997.417,81859.258,180654.672,0.775,0.225,0.232,0.544,0.495,0.95,0.016,0.002,0.435,2.503,51.147,9540.275,0.005,0.003,0.001,0.001,0.009,0.001,0.008,0.004,0.004
2010,684,4465,413905,330104.065,101428.14,0.327,0.168,0.087,0.045,0.636,0.036,0.808,595775.008,609430.574,-8807.559,66747.452,120866.277,0.687,0.313,0.208,0.479,0.46,0.881,0.075,0.012,0.466,2.407,53.337,3948.421,0.003,0.002,0.001,0,0.004,0,0.005,0.003,0.003
2010,688,1330,129938,271878.595,101536.356,0.301,0.155,0.08,0.041,0.596,0.046,0.774,418798.881,511518.338,-7022.128,58488.076,124780.388,0.711,0.289,0.205,0.506,0.32,0.895,0.071,0.013,0.435,2.486,53.138,14230.324,0.018,0.009,0.005,0.002,0.022,0.002,0.027,0.015,0.011
2010,689,663,59833,210607.653,54502.109,0.337,0.174,0.089,0.046,0.646,0.041,0.815,347093.192,380869.659,0,50994.433,99242.803,0.633,0.367,0.262,0.372,0.226,0.566,0.413,0.011,0.516,2.377,54.804,4718.111,0.008,0.004,0.002,0.001,0.008,0.001,0.01,0.006,0.003
2010,692,7149,712842,478429.247,124499.09,0.334,0.172,0.089,0.046,0.65,0.029,0.806,772888.718,908899.422,-9011.924,76263.23,221613.448,0.617,0.383,0.144,0.472,0.442,0.756,0.066,0.044,0.477,2.518,52.791,10942.768,0.002,0.001,0.001,0,0.005,0.001,0.004,0.002,0.008
2010,696,1681,153519,275806.933,100643.328,0.304,0.157,0.081,0.041,0.599,0.053,0.777,569559.143,514750.021,-5272.138,57417.205,108395.192,0.748,0.252,0.297,0.45,0.319,0.91,0.064,0.007,0.441,2.413,53.74,11285.266,0.014,0.007,0.004,0.002,0.017,0.002,0.02,0.011,0.008
2010,698,768,71144,279127.765,117611.417,0.294,0.151,0.078,0.04,0.579,0.045,0.783,858445.52,516502.542,-11082.761,63546.418,158412.35,0.718,0.282,0.214,0.505,0.281,0.977,0.007,0.005,0.389,2.621,51.784,11091.69,0.011,0.006,0.003,0.002,0.016,0.002,0.017,0.009,0.003
2010,700,440,40686,248047.721,87973.453,0.314,0.162,0.083,0.043,0.616,0.048,0.792,422938.029,495256.543,-6533.117,57829.766,104476.066,0.661,0.339,0.276,0.385,0.295,0.961,0.023,0.007,0.409,2.436,53.3,11438.386,0.012,0.006,0.003,0.002,0.017,0.002,0.02,0.01,0.007
2010,704,10027,1075313,360591.19,109520.072,0.327,0.168,0.087,0.045,0.637,0.042,0.814,1202978.579,680719.435,-6107.829,73223.602,162743.03,0.709,0.291,0.213,0.496,0.405,0.818,0.15,0.004,0.464,2.401,52.464,5191.179,0.004,0.002,0.001,0,0.005,0.001,0.006,0.003,0.005
2010,708,1121,114347,388595.943,99875.109,0.339,0.174,0.09,0.046,0.659,0.029,0.813,548065.294,739193.002,-7501.724,60079.867,160069.483,0.611,0.389,0.189,0.421,0.355,0.881,0.007,0.053,0.479,2.614,52.736,5484.457,0.002,0.001,0.001,0,0.004,0,0.003,0.002,0.004
2010,712,929,88274,582778.769,81330.304,0.348,0.179,0.092,0.047,0.676,0.015,0.829,1593284.52,1467826.682,-10169.064,76086.435,279954.318,0.467,0.533,0.146,0.321,0.435,0.777,0.037,0.086,0.489,2.753,51.475,45104.818,0.006,0.003,0.002,0.001,0.012,0.001,0.01,0.005,0.012
2010,716,4874,513424,378111.83,119983.954,0.32,0.165,0.085,0.044,0.623,0.043,0.797,866293.048,693397.685,-7864.975,77454.621,209522.585,0.7,0.3,0.163,0.537,0.442,0.916,0.01,0.029,0.395,2.967,48.88,9177.716,0.005,0.003,0.001,0.001,0.009,0.001,0.008,0.004,0.003
2010,724,6774,682833,280531.735,73984.3,0.343,0.176,0.091,0.047,0.666,0.027,0.839,919647.328,547905.285,-9303.557,69379.002,123942.072,0.622,0.378,0.207,0.416,0.399,0.806,0.068,0.087,0.462,2.682,51.093,1198.606,0.001,0.001,0,0,0.001,0,0.002,0.001,0.004
2010,732,11033,1061212,621168.998,139846.206,0.336,0.173,0.089,0.046,0.653,0.024,0.807,1670929.529,1332177.972,-3914.018,87180.249,304715.875,0.542,0.458,0.128,0.414,0.495,0.775,0.046,0.06,0.457,2.628,51.083,39791.361,0.005,0.003,0.001,0.001,0.01,0.002,0.008,0.004,0.013
2010,736,18159,1791466,818525.787,213015.238,0.327,0.168,0.087,0.045,0.635,0.029,0.786,2533653.148,1897155.714,0,107773.803,405548.994,0.554,0.446,0.135,0.419,0.55,0.642,0.08,0.05,0.455,2.519,52.585,80860.521,0.005,0.003,0.001,0.001,0.01,0.003,0.009,0.004,0.014
2010,740,6331,599236,945463.25,301964.546,0.319,0.164,0.084,0.043,0.619,0.038,0.764,2251990.568,2230355.093,9811.204,123547.01,489040.549,0.575,0.425,0.147,0.428,0.62,0.581,0.02,0.064,0.403,2.769,51.18,105502.525,0.005,0.003,0.001,0.001,0.01,0.004,0.008,0.004,0.014
2010,746,1016,99653,807848.664,234617.032,0.322,0.166,0.085,0.044,0.626,0.035,0.77,935400.115,1498810.962,0,73691.27,324094.49,0.599,0.401,0.189,0.41,0.449,0.899,0.011,0.037,0.445,2.426,54.913,61441.703,0.004,0.002,0.001,0.001,0.008,0.003,0.007,0.003,0.011
2010,747,1568,140842,775186.014,142799.236,0.335,0.172,0.089,0.046,0.651,0.022,0.804,3297041.631,1990017.202,0,89893.484,466346.942,0.532,0.468,0.159,0.373,0.449,0.833,0.02,0.076,0.454,2.619,53.518,95266.83,0.007,0.003,0.002,0.001,0.013,0.003,0.011,0.005,0.014
2010,748,1011,91264,903310.412,305426.649,0.32,0.164,0.085,0.044,0.621,0.035,0.764,1333648.127,1873860.66,8047.505,87740.534,402264.443,0.595,0.405,0.168,0.427,0.499,0.868,0.005,0.072,0.474,2.538,53.959,83660.516,0.004,0.002,0.001,0.001,0.009,0.003,0.007,0.004,0.012
2010,749,779,68873,683227.515,185162.878,0.327,0.168,0.086,0.045,0.635,0.041,0.801,4220454.564,1411536.135,7452.23,87227.588,308890.159,0.697,0.303,0.255,0.442,0.517,0.849,0.005,0.099,0.497,2.113,55.303,47924.092,0.006,0.003,0.002,0.001,0.011,0.003,0.009,0.005,0.018
2010,750,1969,185711,750550.117,207640.412,0.326,0.168,0.086,0.044,0.633,0.033,0.781,1165316.588,1563855.976,2804.937,79792.994,331782.915,0.594,0.406,0.17,0.425,0.461,0.902,0.008,0.037,0.476,2.379,54.35,56355.482,0.005,0.003,0.001,0.001,0.01,0.003,0.008,0.004,0.013
2010,751,3410,289449,554651.78,165478.825,0.327,0.168,0.087,0.045,0.635,0.044,0.799,1502809.809,1058634.874,0,60660.149,202078.659,0.744,0.256,0.327,0.417,0.396,0.926,0.042,0.012,0.467,2.11,60.175,21320.33,0.004,0.002,0.001,0.001,0.008,0.002,0.007,0.004,0.013
2010,752,1089,102752,351389.608,67595.786,0.367,0.189,0.097,0.05,0.712,0.019,0.86,1131088.809,740043.398,-8485.99,62417.11,152750.155,0.572,0.428,0.198,0.374,0.401,0.609,0.346,0.006,0.53,2.226,50.762,22286.221,0.009,0.005,0.002,0.001,0.016,0.001,0.014,0.007,0.01
2010,756,2978,251864,300202.266,109482.307,0.306,0.157,0.081,0.042,0.601,0.054,0.783,735901.876,555186.953,0,58947.339,126016.775,0.687,0.313,0.294,0.393,0.31,0.974,0.009,0.007,0.458,2.325,55.51,12820.386,0.014,0.007,0.004,0.002,0.017,0.002,0.02,0.011,0.006
2010,760,10218,1053838,628121.318,187431.925,0.327,0.168,0.087,0.045,0.635,0.035,0.796,2037189.439,1183794.102,-6211.111,94550.215,301080.27,0.606,0.394,0.138,0.467,0.538,0.8,0.038,0.017,0.432,2.411,50.185,28783.278,0.004,0.002,0.001,0.001,0.008,0.002,0.006,0.003,0.014
2010,761,662,46768,273273.61,99889.309,0.304,0.157,0.081,0.041,0.598,0.059,0.769,385897.893,555569.937,0,51255.635,112235.127,0.753,0.247,0.344,0.409,0.26,0.97,0.023,0,0.438,2.364,56.876,11719.053,0.012,0.006,0.003,0.002,0.017,0.002,0.02,0.01,0.008
2010,762,463,46153,287717.741,111822.51,0.274,0.141,0.072,0.037,0.554,0.053,0.75,602183.732,557981.472,-5218.502,59768.711,147243.51,0.697,0.303,0.234,0.464,0.311,0.961,0,0.004,0.367,2.408,53.352,28843.298,0.036,0.019,0.01,0.005,0.045,0.005,0.052,0.03,0.02
2010,768,1557,160502,252203.285,60257.146,0.349,0.179,0.092,0.048,0.675,0.03,0.839,682417.126,477137.05,-6875.422,59268.721,111786.329,0.633,0.367,0.261,0.372,0.296,0.651,0.315,0.01,0.513,2.36,52.906,3383.083,0.003,0.002,0.001,0,0.004,0,0.005,0.003,0.004
2010,772,343,38853,207357.452,76353.611,0.316,0.163,0.084,0.043,0.607,0.045,0.784,265361.393,370266.823,-5907.113,54815.972,93389.586,0.659,0.341,0.226,0.432,0.294,0.921,0.023,0.026,0.466,2.35,54.461,11641.178,0.022,0.011,0.006,0.003,0.022,0.003,0.028,0.018,0.014
2010,776,341,55503,247822.727,69678.483,0.34,0.175,0.09,0.046,0.652,0.033,0.858,1610541.366,460069.466,-9279.649,72147.363,123734.899,0.593,0.407,0.17,0.423,0.455,0.938,0.021,0.015,0.475,2.337,50.12,10825.928,0.013,0.007,0.003,0.002,0.015,0.001,0.017,0.01,0.009
2010,780,1042,99982,239235.547,81641.531,0.328,0.169,0.087,0.045,0.634,0.043,0.809,511291.572,421334.411,-8530.545,58924.682,115909.102,0.697,0.303,0.198,0.499,0.361,0.87,0.097,0.012,0.48,2.383,53.481,3470.515,0.004,0.002,0.001,0.001,0.005,0.001,0.006,0.003,0.003
2010,784,1887,187672,382108.229,105142.645,0.327,0.168,0.087,0.045,0.636,0.03,0.797,459934.453,717869.482,-8648.888,61947.299,158087.968,0.634,0.366,0.206,0.428,0.434,0.938,0.009,0.011,0.474,2.384,52.42,16017.65,0.009,0.005,0.002,0.001,0.017,0.001,0.015,0.008,0.005
2010,788,461,50707,284393.835,88055.327,0.333,0.171,0.088,0.045,0.649,0.031,0.817,556208.303,534954.681,-7584.644,63279.061,110551.789,0.634,0.366,0.224,0.41,0.434,0.857,0.115,0.002,0.488,2.143,53.035,8052.631,0.009,0.004,0.002,0.001,0.01,0.001,0.015,0.007,0.005
2010,792,1448,156582,257952.171,72323.062,0.327,0.168,0.087,0.045,0.64,0.037,0.814,580288.776,512627.991,-7226.095,53551.48,121921.324,0.647,0.353,0.192,0.455,0.333,0.958,0.012,0.004,0.432,2.356,51.73,7108.139,0.007,0.004,0.002,0.001,0.01,0.001,0.012,0.006,0.002
